count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
162,3.0,157.0,2025/3/4,6864.956167,6464.956177,1741056813,9.0,3.0,昼馬,Right,TOK,4,batter4,Left,埼玉大,4,Top,2,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.534,-0.204,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Nothing,,,,,,2506220162,見逃し,,6862.0,https://youtu.be/TjTzODVdbeI&t=6862,4263.0,https://youtu.be/RPJVei73lVc&t=4263,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
163,4.0,158.0,2025/3/4,6886.623149,6486.623153,1741056835,9.0,4.0,昼馬,Right,TOK,4,batter4,Left,埼玉大,4,Top,2,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,113.0,0.574,0.236,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Nothing,,,,,,2506220163,見逃し,,6884.0,https://youtu.be/TjTzODVdbeI&t=6884,4284.0,https://youtu.be/RPJVei73lVc&t=4284,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
164,5.0,159.0,2025/3/4,6913.158476,6513.158485,1741056862,9.0,5.0,昼馬,Right,TOK,4,batter4,Left,埼玉大,4,Top,2,2,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,117.0,0.574,0.236,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Nothing,,,,,,2506220164,見三振,,6911.0,https://youtu.be/TjTzODVdbeI&t=6911,4311.0,https://youtu.be/RPJVei73lVc&t=4311,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
165,1.0,160.0,2025/3/4,7138.161879,6738.161883,1741057087,1.0,1.0,pos1_2,Right,埼玉大,8,石川,Right,TOK,4,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,107.0,1.183,0.288,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506220165,ボール,,7136.0,https://youtu.be/TjTzODVdbeI&t=7136,4331.0,https://youtu.be/RPJVei73lVc&t=4331,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hikaru, Ishikawa",,,,,,
166,2.0,161.0,2025/3/4,7152.123694,6752.123696,1741057100,1.0,2.0,pos1_2,Right,埼玉大,8,石川,Right,TOK,4,Bottom,0,1,0,Slider,InPlay,Undefined,FlyBall,Double,0,0,,108.0,0.934,-0.084,96.44213339,-14.16375612,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,7,7,2506220166,左中2,,7150.0,https://youtu.be/TjTzODVdbeI&t=7150,4345.0,https://youtu.be/RPJVei73lVc&t=4345,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Hikaru, Ishikawa",,,,,,
167,3.0,162.0,2025/3/4,7195.508145,6795.50815,1741057144,2.0,1.0,pos1_2,Right,埼玉大,9,堀端,Left,TOK,4,Bottom,0,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,110.0,0.582,0.092,94.25182684,7.19174277,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,2,,石川,,Undefined,,,,8,8,2506220167,中飛,,7193.0,https://youtu.be/TjTzODVdbeI&t=7193,4371.0,https://youtu.be/RPJVei73lVc&t=4371,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Taiki, Horibata",,"Hikaru, Ishikawa",,,,
168,4.0,163.0,2025/3/4,7233.996208,6833.996214,1741057182,3.0,1.0,pos1_2,Right,埼玉大,1,鈴木,Left,TOK,4,Bottom,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,97.0,0.626,0.092,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,2,,石川,,Nothing,,,,,,2506220168,見逃し,,7231.0,https://youtu.be/TjTzODVdbeI&t=7231,4393.0,https://youtu.be/RPJVei73lVc&t=4393,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Yugo, Suzuki",,"Hikaru, Ishikawa",,,,
169,5.0,164.0,2025/3/4,7250.392274,6850.39228,1741057199,3.0,2.0,pos1_2,Right,埼玉大,1,鈴木,Left,TOK,4,Bottom,1,0,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,114.0,0.918,0.168,81.13435127,-26.09924209,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,2,,石川,,Undefined,,,,7,7,2506220169,左飛,,7248.0,https://youtu.be/TjTzODVdbeI&t=7248,4409.0,https://youtu.be/RPJVei73lVc&t=4409,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Yugo, Suzuki",,"Hikaru, Ishikawa",,,,
170,6.0,165.0,2025/3/4,7283.24259,6883.242597,1741057232,4.0,1.0,pos1_2,Right,埼玉大,2,荒井孝,Right,TOK,4,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,100.0,0.223,-0.493,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,2,,石川,,Nothing,,,,,,2506220170,ボール,,7281.0,https://youtu.be/TjTzODVdbeI&t=7281,4422.0,https://youtu.be/RPJVei73lVc&t=4422,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kota, Arai",,"Hikaru, Ishikawa",,,,
171,7.0,166.0,2025/3/4,7299.391155,6899.391158,1741057248,4.0,2.0,pos1_2,Right,埼玉大,2,荒井孝,Right,TOK,4,Bottom,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.303,-0.168,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,2,,石川,,Nothing,,,,,,2506220171,ボール,,7297.0,https://youtu.be/TjTzODVdbeI&t=7297,4439.0,https://youtu.be/RPJVei73lVc&t=4439,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kota, Arai",,"Hikaru, Ishikawa",,,,
172,8.0,167.0,2025/3/4,7316.864719,6916.86472,1741057265,4.0,3.0,pos1_2,Right,埼玉大,2,荒井孝,Right,TOK,4,Bottom,2,2,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,102.0,1.19,0.1,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,2,,石川,,Nothing,,,,,,2506220172,ボール,,7314.0,https://youtu.be/TjTzODVdbeI&t=7314,4456.0,https://youtu.be/RPJVei73lVc&t=4456,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kota, Arai",,"Hikaru, Ishikawa",,,,
173,9.0,168.0,2025/3/4,7331.254727,6931.254736,1741057280,4.0,4.0,pos1_2,Right,埼玉大,2,荒井孝,Right,TOK,4,Bottom,2,3,0,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,98.0,0.197,-0.148,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,2,,石川,,Nothing,,,,,,2506220173,四球,,7329.0,https://youtu.be/TjTzODVdbeI&t=7329,4470.0,https://youtu.be/RPJVei73lVc&t=4470,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Kota, Arai",,"Hikaru, Ishikawa",,,,
174,10.0,169.0,2025/3/4,7361.245492,6961.245501,1741057310,5.0,1.0,pos1_2,Right,埼玉大,3,青貝,Right,TOK,4,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.0,0.33,0.108,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2",荒井孝,石川,,Nothing,,,,,,2506220174,見逃し,,7359.0,https://youtu.be/TjTzODVdbeI&t=7359,4483.0,https://youtu.be/RPJVei73lVc&t=4483,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Kota, Arai","Hikaru, Ishikawa",,,,
175,11.0,170.0,2025/3/4,7378.044945,6978.044951,1741057326,5.0,2.0,pos1_2,Right,埼玉大,3,青貝,Right,TOK,4,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,103.0,1.17,0.14,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2",荒井孝,石川,,Nothing,,,,,,2506220175,ボール,,7376.0,https://youtu.be/TjTzODVdbeI&t=7376,4500.0,https://youtu.be/RPJVei73lVc&t=4500,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Kota, Arai","Hikaru, Ishikawa",,,,
176,12.0,171.0,2025/3/4,7398.833166,6998.833172,1741057347,5.0,3.0,pos1_2,Right,埼玉大,3,青貝,Right,TOK,4,Bottom,2,1,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,97.0,0.934,0.004,67.21651756,60.84770498,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2",荒井孝,石川,,Undefined,,,,,,2506220176,ファール,,7396.0,https://youtu.be/TjTzODVdbeI&t=7396,4521.0,https://youtu.be/RPJVei73lVc&t=4521,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Kota, Arai","Hikaru, Ishikawa",,,,
177,13.0,172.0,2025/3/4,7455.42628,7055.426281,1741057404,5.0,4.0,pos1_2,Right,埼玉大,3,青貝,Right,TOK,4,Bottom,2,1,2,Slider,InPlay,Undefined,FlyBall,Out,1,0,,95.0,0.886,0.152,79.70608464,-36.57303098,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,"1,2",荒井孝,石川,,Undefined,,,,7,7,2506220177,左飛,,7453.0,https://youtu.be/TjTzODVdbeI&t=7453,4553.0,https://youtu.be/RPJVei73lVc&t=4553,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Kota, Arai","Hikaru, Ishikawa",,,,
178,6.0,173.0,2025/3/4,7591.187262,7191.187268,1741057540,1.0,1.0,昼馬,Right,TOK,5,batter5,Left,埼玉大,5,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.866,0.208,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506220178,見逃し,,7589.0,https://youtu.be/TjTzODVdbeI&t=7589,4580.0,https://youtu.be/RPJVei73lVc&t=4580,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
179,7.0,174.0,2025/3/4,7604.49961,7204.499617,1741057553,1.0,2.0,昼馬,Right,TOK,5,batter5,Left,埼玉大,5,Top,0,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,99.0,0.223,-0.208,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506220179,ボール,,7602.0,https://youtu.be/TjTzODVdbeI&t=7602,4593.0,https://youtu.be/RPJVei73lVc&t=4593,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
180,8.0,175.0,2025/3/4,7623.034396,7223.034402,1741057571,1.0,3.0,昼馬,Right,TOK,5,batter5,Left,埼玉大,5,Top,0,1,1,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.858,-0.192,63.79392799,58.80906076,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2506220180,ファール,,7621.0,https://youtu.be/TjTzODVdbeI&t=7621,4611.0,https://youtu.be/RPJVei73lVc&t=4611,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
181,9.0,176.0,2025/3/4,7648.881298,7248.881303,1741057597,1.0,4.0,昼馬,Right,TOK,5,batter5,Left,埼玉大,5,Top,0,1,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,120.0,0.622,0.1,81.13435127,-26.09924209,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,7,7,2506220181,左飛,,7646.0,https://youtu.be/TjTzODVdbeI&t=7646,4628.0,https://youtu.be/RPJVei73lVc&t=4628,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
182,10.0,177.0,2025/3/4,7678.656509,7278.656514,1741057627,2.0,1.0,昼馬,Right,TOK,6,batter6,Right,埼玉大,5,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.558,-0.427,,,TOK,#217fc4,東大,埼玉大,#00f900,埼玉大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2506220182,ボール,,7676.0,https://youtu.be/TjTzODVdbeI&t=7676,4642.0,https://youtu.be/RPJVei73lVc&t=4642,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木,"鈴木,荒井孝,青貝,黒武者,大山,スタンリー,佐渡島,石川,堀端","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","昼馬,大山,石川,荒井孝,佐渡島,青貝,黒武者,堀端,鈴木","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,L,R,R,L,R,L","R,L,L,R,L,L,R,R,R,R","Kotaro, Hiruma","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Ryo, Sadoshima","Naomasa, Aogai","Tetsuta, Kuromusha","Taiki, Horibata","Yugo, Suzuki",,,,,,,,
