count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
299,4,291,2025/3/21,10741.91278,8851.912777,1742536676,1,1,pos1_5,Left,wel,9,安田,Left,TOK,9,Top,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92,0.706,0.24,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970299,見逃し,,10739,https://youtu.be/Uvk1aF-dqb8&t=10739,5942,https://youtu.be/1mcGF9E8muE&t=5942,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ken, Yasuda",,,,,,
300,5,292,2025/3/21,10752.54082,8862.540818,1742536687,1,2,pos1_5,Left,wel,9,安田,Left,TOK,9,Top,0,0,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,120,0.726,-0.176,73.15277373,30.80526239,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,9,9,2507970300,右飛,,10750,https://youtu.be/Uvk1aF-dqb8&t=10750,5952,https://youtu.be/1mcGF9E8muE&t=5952,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ken, Yasuda",,,,,,
301,6,293,2025/3/21,10782.14084,8892.140835,1742536717,2,1,pos1_5,Left,wel,1,秋元,Right,TOK,9,Top,1,0,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.377,-0.196,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970301,ボール,,10780,https://youtu.be/Uvk1aF-dqb8&t=10780,5971,https://youtu.be/1mcGF9E8muE&t=5971,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
302,7,294,2025/3/21,10800.47447,8910.47447,1742536735,2,2,pos1_5,Left,wel,1,秋元,Right,TOK,9,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,113,0.49,0.44,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970302,ボール,,10798,https://youtu.be/Uvk1aF-dqb8&t=10798,5989,https://youtu.be/1mcGF9E8muE&t=5989,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
303,8,295,2025/3/21,10813.14228,8923.142277,1742536748,2,3,pos1_5,Left,wel,1,秋元,Right,TOK,9,Top,1,2,0,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,112,0.714,-0.172,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970303,空振り,,10811,https://youtu.be/Uvk1aF-dqb8&t=10811,6002,https://youtu.be/1mcGF9E8muE&t=6002,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
304,9,296,2025/3/21,10826.10809,8936.108093,1742536761,2,4,pos1_5,Left,wel,1,秋元,Right,TOK,9,Top,1,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,113,1.006,-0.072,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970304,見逃し,,10824,https://youtu.be/Uvk1aF-dqb8&t=10824,6015,https://youtu.be/1mcGF9E8muE&t=6015,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
305,10,297,2025/3/21,10841.55914,8951.559145,1742536776,2,5,pos1_5,Left,wel,1,秋元,Right,TOK,9,Top,1,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,113,0.35,-0.42,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970305,ボール,,10839,https://youtu.be/Uvk1aF-dqb8&t=10839,6030,https://youtu.be/1mcGF9E8muE&t=6030,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
306,11,298,2025/3/21,10865.75236,8975.752359,1742536800,2,6,pos1_5,Left,wel,1,秋元,Right,TOK,9,Top,1,3,2,Slider,InPlay,Undefined,GroundBall,Single,0,0,,102,0.482,0.16,66.57654388,-31.22498168,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,7,7,2507970306,左安,,10863,https://youtu.be/Uvk1aF-dqb8&t=10863,6054,https://youtu.be/1mcGF9E8muE&t=6054,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
307,,,2025/3/21,10903.81144,9013.811445,1742536838,,,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,0,0,,,,,,0,0,,,,,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,秋元,,,PickOff,,pos1_5,,"1,3","1E,3",2507970307,牽制,,10901,https://youtu.be/Uvk1aF-dqb8&t=10901,6074,https://youtu.be/1mcGF9E8muE&t=6074,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura","Ryo, Akimoto",,,,,
308,12,299,2025/3/21,10941.67649,9051.676493,1742536876,3,1,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,101,0.698,0.296,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,秋元,Nothing,,,,,,2507970308,見逃し,,10939,https://youtu.be/Uvk1aF-dqb8&t=10939,6096,https://youtu.be/1mcGF9E8muE&t=6096,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura",,,"Ryo, Akimoto",,,
309,13,300,2025/3/21,10953.10252,9063.102524,1742536888,3,2,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,0,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,107,0.474,0.112,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,秋元,Nothing,,,,,,2507970309,見逃し,,10951,https://youtu.be/Uvk1aF-dqb8&t=10951,6107,https://youtu.be/1mcGF9E8muE&t=6107,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura",,,"Ryo, Akimoto",,,
310,14,301,2025/3/21,10969.11143,9079.111431,1742536904,3,3,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,0,2,Fastball,FoulBall,Undefined,Popup,Undefined,0,0,,115,0.59,0.26,18.49018754,-123.943587,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,秋元,Undefined,,,,,,2507970310,ファール,,10967,https://youtu.be/Uvk1aF-dqb8&t=10967,6123,https://youtu.be/1mcGF9E8muE&t=6123,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura",,,"Ryo, Akimoto",,,
311,15,302,2025/3/21,10998.09587,9108.095868,1742536933,3,4,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,107,0.397,0.333,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,秋元,Nothing,,,,,,2507970311,ボール,,10996,https://youtu.be/Uvk1aF-dqb8&t=10996,6139,https://youtu.be/1mcGF9E8muE&t=6139,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura",,,"Ryo, Akimoto",,,
312,16,303,2025/3/21,11018.53067,9128.530675,1742536953,3,5,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,1,2,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,107,0.654,-0.172,83.20466742,51.91122712,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,秋元,Undefined,,,,,,2507970312,ファール,,11016,https://youtu.be/Uvk1aF-dqb8&t=11016,6160,https://youtu.be/1mcGF9E8muE&t=6160,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura",,,"Ryo, Akimoto",,,
313,17,304,2025/3/21,11056.06438,9166.064378,1742536991,3,6,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,104,0.462,0.36,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,秋元,Nothing,,,,,,2507970313,ボール,,11054,https://youtu.be/Uvk1aF-dqb8&t=11054,6182,https://youtu.be/1mcGF9E8muE&t=6182,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura",,,"Ryo, Akimoto",,,
314,18,305,2025/3/21,11074.31073,9184.310729,1742537009,3,7,pos1_5,Left,wel,2,小村,Left,TOK,9,Top,1,2,2,Fastball,InPlay,Undefined,GroundBall,FieldersChoice,0,1,,115,0.642,-0.064,33.69681995,20.49734055,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,秋元,Undefined,,,秋元,"4,2","4,2",2507970314,二ゴ野選①,,11072,https://youtu.be/Uvk1aF-dqb8&t=11072,6200,https://youtu.be/1mcGF9E8muE&t=6200,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Osuke, Komura",,,"Ryo, Akimoto",,"Ryo, Akimoto",
315,19,306,2025/3/21,11113.01915,9223.019146,1742537047,4,1,pos1_5,Left,wel,3,門田,Right,TOK,9,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,113,0.37,-0.453,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Nothing,,,,,,2507970315,ボール,,11111,https://youtu.be/Uvk1aF-dqb8&t=11111,6221,https://youtu.be/1mcGF9E8muE&t=6221,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryohei, Kadota","Osuke, Komura",,,,,
316,20,307,2025/3/21,11127.70777,9237.707774,1742537062,4,2,pos1_5,Left,wel,3,門田,Right,TOK,9,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115,1.022,-0.44,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Nothing,,,,,,2507970316,ボール,,11125,https://youtu.be/Uvk1aF-dqb8&t=11125,6235,https://youtu.be/1mcGF9E8muE&t=6235,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryohei, Kadota","Osuke, Komura",,,,,
317,21,308,2025/3/21,11142.89671,9252.896716,1742537077,4,3,pos1_5,Left,wel,3,門田,Right,TOK,9,Top,1,2,0,Slider,InPlay,Undefined,Popup,Out,1,0,,98,0.654,0.22,33.15009547,60.69779252,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Undefined,,,,3,3,2507970317,一邪飛,,11140,https://youtu.be/Uvk1aF-dqb8&t=11140,6251,https://youtu.be/1mcGF9E8muE&t=6251,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Ryohei, Kadota","Osuke, Komura",,,,,
318,22,309,2025/3/21,11172.9637,9282.963701,1742537107,5,1,pos1_5,Left,wel,4,荒井慶,Right,TOK,9,Top,2,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,101,0.638,0.104,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Nothing,,,,,,2507970318,見逃し,,11170,https://youtu.be/Uvk1aF-dqb8&t=11170,6266,https://youtu.be/1mcGF9E8muE&t=6266,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Keito, Arai","Osuke, Komura",,,,,
319,23,310,2025/3/21,11188.58098,9298.580984,1742537123,5,2,pos1_5,Left,wel,4,荒井慶,Right,TOK,9,Top,2,0,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,99,0.558,-0.088,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Nothing,,,,,,2507970319,見逃し,,11186,https://youtu.be/Uvk1aF-dqb8&t=11186,6282,https://youtu.be/1mcGF9E8muE&t=6282,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Keito, Arai","Osuke, Komura",,,,,
320,24,311,2025/3/21,11206.16387,9316.163869,1742537141,5,3,pos1_5,Left,wel,4,荒井慶,Right,TOK,9,Top,2,0,2,Curveball,FoulBall,Undefined,Popup,Undefined,0,0,,99,0.586,-0.112,51.03330093,77.6508023,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Undefined,,,,,,2507970320,ファール,,11204,https://youtu.be/Uvk1aF-dqb8&t=11204,6299,https://youtu.be/1mcGF9E8muE&t=6299,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Keito, Arai","Osuke, Komura",,,,,
321,25,312,2025/3/21,11231.94828,9341.948278,1742537166,5,4,pos1_5,Left,wel,4,荒井慶,Right,TOK,9,Top,2,0,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,115,0.562,0.148,30.34192536,-63.43494882,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Undefined,,,,,,2507970321,ファール,,11229,https://youtu.be/Uvk1aF-dqb8&t=11229,6308,https://youtu.be/1mcGF9E8muE&t=6308,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Keito, Arai","Osuke, Komura",,,,,
322,26,313,2025/3/21,11258.7646,9368.764601,1742537193,5,5,pos1_5,Left,wel,4,荒井慶,Right,TOK,9,Top,2,0,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,A2SR1,,0.962,-0.152,80.88245985,19.16184589,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,小村,,,Undefined,,,,9,9,2507970322,右飛,,11256,https://youtu.be/Uvk1aF-dqb8&t=11256,6323,https://youtu.be/1mcGF9E8muE&t=6323,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Keito, Arai","Osuke, Komura",,,,,
323,1,314,2025/3/21,11391.91613,9501.916136,1742537326,1,1,永島,Right,TOK,7,batter7_2,Right,wel,9,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,111,0.746,-0.26,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970323,見逃し,,11389,https://youtu.be/Uvk1aF-dqb8&t=11389,6426,https://youtu.be/1mcGF9E8muE&t=6426,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","永島,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,R,L,L","L,R,L,R,R,R,L,L,R,L","Haruki, Nagashima","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
